,text,label_name,label
2547,اصلا قدرتتراشیدنووی صورت رو نداره,ANGRY,0
8146,من میترسمبمیرم آخرشنتونم تا همین ترکیه برم بعد ملت حتینمیتونندوهفتهتو خونه بمونن,SURPRISE,5
5889,از وقتی قالیباف رفت دیگه از بانک شهر بدم میاد,HATE,3
3870,خلاصه که دوستت دارم,HAPPY,2
3088,من پیشنهاد نمیدم با حجم بالا و کاملا بی کیفیت,ANGRY,0
3445,واقعا بسیار زیبا ، سبک ، محکم و فوقالعاده ظریف هست,HAPPY,2
5609,پدرم محرمعلی بیات بعد شهادت پسرش داوود بیات تو شلمچه دقکرد و مرد ، مرد تا نبینه بعد از جنگ آقایون به اسم شهید و جانباز و مشغول غارت ایرانن لعنت به چپ و راستساختگیتونبیشرفها پدرت _ کجاست,HATE,3
3791,به به تو به پاکی مثل آبی,HAPPY,2
1321,آقای رئیسی این جراحی اقتصادیتو لطفا یه طوری انجام بده که هممون از خونریزی شدید از دستنریم,ANGRY,0
7697,ساله بودم ، هروقت به دوستم زنگمیزدمو باباشگوشیرو برمیداشت ، قطع میکردم چون چندبار با لحن خاصی میگفت صداتقشنگه ، دوست دارم حرف بزنی و منهنوزمفوبیای تلفن حرف زدن و وویس گذاشتن دارم,FEAR,1
4287,اعتقاد به هرگونه محدودیت ، ناشی از ترس و تعصب است حدی وجود ندارد ، نه برای افکار و نه برای احساسات این ترس است که حدود را میسازد METALLICA,FEAR,1
917,یه حس عجیبی بهممیگه این ترم واحدپاس میکنم,FEAR,1
4395,بااینکه تو شگفتانگیزخریدم ولی باز ارزش نداشت بیکیفیت و افتضاح هرگز پیشنهاد نمیدم واقعا تو ذوقمخورد,SAD,4
6625,چجوری,SURPRISE,5
6650,چرا عجیب باشه من خودم یکیش,SURPRISE,5
7560,از وقتی تو اومدیدسکشیدیرو سرم گفت نترس دیگه نمیترسم,HAPPY,2
6493,یعنی پفیوز اعظم فقط خودم پونزدهروز فرجه داشتم الان باز شب امتحان باید بیدار بمونملعنت بیپایان بر من,ANGRY,0
956,آیمترسکچشاتوواکنگندماتودزدیدنآیمترسک سر و صدا کن که کلاغا رسیدن,FEAR,1
6295,لعنتیا تا دو دقیقه پیشاعصابمآروم بود,ANGRY,0
7552,انگار به بلوغ عقلی و عاطفیه کامل نرسیدن واقعا منم متنفر شدم از ازدواج و رابطهانقد که همه پوچ و الکین,HATE,3
880,زمستان سال دیگهرو نمیبینه با دستهای مردمش گور خودش رو کند نتانیاهو اعتراضات _ سراسری _ تلاویو,HAPPY,2
4732,فکر میکردم خانواده دختران _ ایرانشهر بعد فهمیدن جریان چطورباهاشونرفتار میکنن ؟ اگریه روز مردمشهرشونبفهمنچطور باهاشونبرخورد میکنن ؟ بعد به این فکر افتادمچندتاشون ممکنه خودکشی کردهباشن ؟ چندتاشونرو ممکنه خانواده از ترس آبرو سر به نیست کردهباشن ؟ کاش همشون سالم باشن و قابل درمان,SAD,4
7513,همینطور ممنووون,HAPPY,2
920,هر دو موندگار و خوشبو دوسشون دارم تمام شدن,HAPPY,2
7624,مرسیازتونبودنتوندلگرمی بوده,HAPPY,2
4638,انصافا تا چشم و دلتون از جنس مخالف سیر نشده ازدواج نکنید اون بدبختی که میاد تو زندگیتونگناهی نکرده _,SAD,4
6652,یعنی باشوگرمامی یا ددی ازدواج میکنن ؟ مگه فقط واسهخوشگذرونی نیست,SURPRISE,5
4038,لعنت به اون روبالشیکه پاکتش روی کار دوختهشده,HATE,3
6287,گفت از دوست چهخواهی که تو را شاد کند گفتم از دوست همین بس که ز ما یاد کند صبح جمعه بخیر,HAPPY,2
1006,عالیوباکیفیت منحصر به فرد حتما پیشنهاد میکنم,HAPPY,2
8064,امروز یکم عصبانی بودم بابام با این حال منو دیدهمیگه ناراحت نباش دخترم اگه خودش نیادپیامش میاد یعنی اون شخص کیهکه باباممیدونه ولی خودم هنوز نمیدونم ؟,ANGRY,0
5314,زمانی بود که احساس میکردم نباید هیچکس رو ناراحتکنم و اگر کسی هم ناراحتم کرد باید تحمل کنم الان فکر میکنم مجبور نیستم کسی که ناراحتممیکنهرو تحمل کنم ، باید از زندگیم حذف شه اما راستش نمیدونم کدوم واقعا درست تره,SAD,4
2180,کار از توییتر گذشته داریم هشتگهارو توی خیابون ترند میکنیم مهسا _ امینی,HAPPY,2
1453,کنم هر شب تلاشی تا که نندیشم به او و عشقسوزانش ولی آهسته میگویم الهی بیثمر باشد,SAD,4
6125,آدمخوشگلوخوشاخلاقر همه دوست دارن ؛ تو اگه زرنگی منو دوست داشته باش که فقط دوستت دارم,HAPPY,2
928,عکس با خود محصول کاملا یکسانهکیفیتش واقعا خوبه,HAPPY,2
7536,وحشتناکیدوحشتنااااک,FEAR,1
7776,انقدر از این متکاها و چک ولگدایعلاقهمندانهخوردم من نمیشه بدون درد ابراز علاقهکرد مگه ؟؟؟,SAD,4
389,دو سال زندگی من این بازی بود خیلی قشنگه,HAPPY,2
2433,عالیه من خودم دارم زودمشارژ میکنه,HAPPY,2
4307,جنس بدنه خوبه خط بو نداره ولی ماندگاری ش بدنیستعجببیشرفیههرچیلایق خودشهبار دختره کرد,SURPRISE,5
6647,حالااینکه خوبه سر جلسه از یاروسئوال پرسیدم بهممیگه اول تو سئوال رو بگو بعد من میگم مراقب برگموگرفت ینیچقد از اینا بدم میاد,HATE,3
6944,ترسیدم بگیتیکهمیندازی وگرنه ماشالله هزارالله اکبر,FEAR,1
1490,شما یه کم ادب داشته باشید یکم اذیت میشیدولی براتونخوبه,ANGRY,0
5734,آبادان کم بدبختی داشت برزیل هم حذف شد,SAD,4
5463,من با نامههای هاگوارتزی که مهر دامبلدورخورده کاری ندارم ولی ما نسل خوششانسی هستیم که تونستیم جوانی اون سه تا بچهجادوگرو ببینیم در این جهان حتی عکسشونو باورتون نمیشه که دیدن پیریبازیگرایفرندز چقدر غم انگیزه دلمون به اینا خوشه,SAD,4
8033,حالا من بودم زرد میکردم از ترس,FEAR,1
150,تاگلسبازکردمدیدمگلسشکستهبود,ANGRY,0
6443,همیشه از این علی علیپور بدم میومد خاک بر سرش اگه اون گل رو زده بود همه چیز عوض میشد,HATE,3
6043,بوی مطبوع و خنکی داره و حستازگی همراهش هست ولی ماندگاری اسپری در حد خیلی کمی هستش با توجه به الکلی بودنش و رایحه در حدی هستش که خود شخص ازش لذتمیبره ولی اطرافیاناحساسشنمیکنن,HAPPY,2
3757,مقام معظم رهبری عامل مهم مدیریت جهادی عبارتی است از خودباوری واعتمادبهنفس واعتماد به کمک الهی مجلس _ در _ میدان قالیباف,HAPPY,2
7057,بیپناهی بدکوفتیه,SAD,4
576,برای اونها که عشقتویوتا هستن عالیه,HAPPY,2
2756,حق مردمی که کشورش از ثروتمندترین کشورهای دنیاست ، موندن تو سرما نیست تربت _ جام مهسا _ امینی,SAD,4
3659,یکی بهم گفت برنو چرا عاشقنمیشی گفتم ما پول عاشقی کردنو نداریم باید بشینیمعاشقارو نگاه کنیم تلخ,SAD,4
6504,الان یه توییتدیدم در مورد خوابگاه میخواستمبگمخوابگاه پسرونه به قدری حالمیده که من برمیگردمخونه همه غم دنیا میریزه سرم کسی هم کاریم نداره ولی تو خوابگاهانقدرکسشرمیگیم که آدمیادش میره دنیا بدی هم داره در اوج حال گرفتگی یکی یهکسشریمیگههمهمیزنیم زیر خنده,HAPPY,2
7425,در این یعنی از قانون خبر ندارن ؟,SURPRISE,5
5958,تو شگفتانگیز خریدماگهحس خوبی نسبت به محسن نامجودارینبدونیدکه حستون کاملا درسته همونقدر خاکی و صمیمیوبیآلایش ، امروز که باهاش داشتم در مورد کتابدراب مخدوش حرف میزدم حس کردم سال میشناسمش این بشر عالی و بهشدت عجیبه,HAPPY,2
2387,خیلی خوشحالم که آزاد شدید به امید آزادی همه زندانیان سیاسی زن _ زندگی _ آزادی مهسا _ امینی,HAPPY,2
63,پرینتری هست که از خریدشراضی میشید,HAPPY,2
31,و بلخره این ویروس منحوس توی بدن من هم گرفتار شد لعنت به مریضی حقیقتا,ANGRY,0
3864,بلاخره ما نفهمیدیم تو کدوم کشوری ؟,SAD,4
3423,عالیه ، بهترین گزینه موجود در بازار,HAPPY,2
2640,وقتی هر مسئولی دنبال پر کردن جیبشه ، وضع همین میشه دلسوزی باید که نیست مهسا _ امینی,ANGRY,0
5344,روحش شاد و یادش گرامیباد,SAD,4
3873,به قول یه بزرگی اگه از زندگیمون فیلمبسازن نقشاولش خودمون نیستیم,SAD,4
2704,هشدار زلزلهآخه ؟؟ ژاپنم تا حالا نتونسته پیشبینی کنه عقل سالم کجا رفتهآخه,ANGRY,0
4441,هیچوقت بدون تست عطر نخرین,HATE,3
5890,امان از دست انسانها تا زمانیکه واسشونکار میکنی و بار میبری با نیرنگبهتمیگنچه آدمخوبی ولی همینکه به باطن اونهاپیمیبریو بهشون انتقادمیکنیدرونشون بیرون میریزن و هزار مارک و برچسببهتمیزنند و شبونه تو را تو خیابون به امان خدا در یک کشور غریب رها میکنند,SAD,4
